What is the local authority of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:localAuthority ?uri }
What is the local authority of the <A> is also the birth palce of <B> ?,SELECT DISTINCT ?uri where { <A> dbo:localAuthority ?uri . <B> dbp:birthPlace ?uri }
What is the local authority of the <B> and place of birth of the <A> ?,SELECT DISTINCT ?uri where { <B> dbo:localAuthority ?uri . <A> dbp:placeOfBirth ?uri }
What is the magazine which have been  founded by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:founder <A> . ?uri a dbo:Magazine }
What is the nationality of the entomologist who is a renowned authority of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:binomialAuthority ?x . ?x dbo:citizenship ?uri . ?x a dbo:Entomologist }
What is the publisher of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:publisher ?uri }
What is the religion of the academic authority on <A>?,SELECT DISTINCT ?uri where { <A> dbo:binomialAuthority ?x . ?x dbp:veneratedIn ?uri }
What is the series of the book which is a subsequent work of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:subsequentWork ?x . ?x dbo:series ?uri . ?x a dbo:Book }
What is the subject of the book which preceded Sagan's <A>?,SELECT DISTINCT ?uri where { <A> dbo:previousWork ?x . ?x dbp:subject ?uri }
What is the total number of other non-fiction subject of the books whose one of the subject is <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:nonFictionSubject <A> . ?x dbo:nonFictionSubject ?uri }
What is the total number of POD of the writers whose birth place is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:birthPlace <A> . ?x dbo:deathPlace ?uri . ?uri a dbo:Location }
What magazine is <A> known for which has <B> as publisher ?,SELECT DISTINCT ?uri where { <A> dbo:knownFor ?uri . <B> dbo:publisher ?uri }
What magazine published <A> and is the employer of <B>?,SELECT DISTINCT ?uri where { <A> dbo:publisher ?uri . <B> dbo:employer ?uri }
What non fiction subjects are covered in books by <A> publishers?,SELECT DISTINCT ?uri where { ?x dbo:publisher <A> . ?x dbo:nonFictionSubject ?uri . ?x a dbo:Book }
What novels are belong to the genre of <A>?,SELECT DISTINCT ?uri where { ?uri dbo:literaryGenre <A> }
What show has writing of <A> and <B>?,SELECT DISTINCT ?uri where { ?uri dbp:writer <A> . ?uri dbp:writer <B> . ?uri a dbo:TelevisionShow }
What was the book that lead to Sagan's <A>comma about?,SELECT DISTINCT ?uri where { ?x dbo:subsequentWork <A> . ?x dbp:subject ?uri . ?x a dbo:Book }
What writers have nationality as <A>?,SELECT DISTINCT ?uri where { ?uri dbp:nationality <A> . ?uri a dbo:Writer }
Whay common comic is written by <A> and narrated by <B> ?,SELECT DISTINCT ?uri where { <A> dbp:author ?uri . <B> dbp:narrated ?uri }
Where did the plays written by <A> take place?,SELECT DISTINCT ?uri where { ?x dbp:writer <A> . ?x dbp:place ?uri . ?x a dbo:Play }
Where does the publisher of <A> live?,SELECT DISTINCT ?uri where { <A> dbo:publisher ?x . ?x dbp:residence ?uri }
Which  writer has childrens named <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbp:children <B> . ?uri dbp:children <A> . ?uri a dbo:Writer }
Which <B> journal has compiler as <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:editor <A> . ?uri dbp:discipline <B> . ?uri a dbo:AcademicJournal }
Which author inspired <A>comma and wrote <B>?,SELECT DISTINCT ?uri where { <B> dbp:author ?uri . <A> dbp:influences ?uri }
Which awards did the writer of <A> win ?,SELECT DISTINCT ?uri where { <A> dbo:writer ?x . ?x dbp:awards ?uri }
Which awards did the writercomma who is  the creator of <A>comma won ?,SELECT DISTINCT ?uri where { <A> dbp:creator ?x . ?x dbp:awards ?uri . ?x a dbo:Writer }
Which borough of the <B> is also the local authority of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:borough ?uri . <A> dbo:localAuthority ?uri }
Which ceremonial County of the <A> is also the local authority of the <B> ?,SELECT DISTINCT ?uri where { <A> dbo:ceremonialCounty ?uri . <B> dbo:localAuthority ?uri }
Which ceremonial County of the <A> is also the local authority of the <B>?,SELECT DISTINCT ?uri where { <A> dbo:ceremonialCounty ?uri . <B> dbo:localAuthority ?uri }
Which companies published <A>?,SELECT DISTINCT ?uri where { <A> dbp:publisher ?uri }
Which distributer of <A> is also the  publisher of the <B> ?,SELECT DISTINCT ?uri where { <A> dbo:distributor ?uri . <B> dbp:publisher ?uri }
Which domain's journals did <A> edit?,SELECT DISTINCT ?uri where { ?x dbp:editor <A> . ?x dbp:discipline ?uri . ?x a dbo:AcademicJournal }
Which employer of <A> has alsoe written <B> ?,SELECT DISTINCT ?uri where { <A> dbp:employer ?uri . <B> dbo:author ?uri }
Which famous writer was married to <A> and had a son named <B> ?,SELECT DISTINCT ?uri where { ?uri dbo:spouse <A> . ?uri dbo:child <B> . ?uri a dbo:Writer }
Which field's journals are edited by <A>?,SELECT DISTINCT ?uri where { ?x dbo:editor <A> . ?x dbp:discipline ?uri . ?x a dbo:AcademicJournal }
Which games publishers are located in <A>?,SELECT DISTINCT ?uri where { ?x dbo:location <A> . ?uri dbo:publisher ?x }
Which genre of books are published by <A>?,SELECT DISTINCT ?uri where { ?x dbp:publisher <A> . ?x dbp:subject ?uri . ?x a dbo:Book }
Which genre of books does the writer of <A> write?,SELECT DISTINCT ?uri where { <A> dbp:author ?x . ?x dbo:genre ?uri }
Which house has published books about <A>?,SELECT DISTINCT ?uri where { ?x dbo:nonFictionSubject <A> . ?x dbo:publisher ?uri . ?x a dbo:Book }
Which local authority of <B> is the palce of burial of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:placeOfBurial ?uri . <B> dbo:localAuthority ?uri }
Which magazine has publisher as <A>?,SELECT DISTINCT ?uri where { ?uri dbo:publisher <A> . ?uri a dbo:Magazine }
Which magazine's editor is married to <A>?,SELECT DISTINCT ?uri where { ?x dbp:spouse <A> . ?uri dbp:editor ?x . ?uri a dbo:Magazine }
Which magazine's editor's official residence is <A>?,SELECT DISTINCT ?uri where { ?x dbo:residence <A> . ?uri dbp:editor ?x . ?uri a dbo:Magazine }
Which magazine's publisher is <B> and founded by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:publisher <B> . ?uri dbo:founder <A> . ?uri a dbo:Magazine }
Which magazines were founded by <A> ?,SELECT DISTINCT ?uri where { ?uri dbo:founder <A> . ?uri a dbo:Magazine }
Which newspaper owned by <B> is published in <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:language <A> . ?uri dbp:owners <B> . ?uri a dbo:Newspaper }
Which novel was published by <A>?,SELECT DISTINCT ?uri where { ?uri dbp:publisher <A> }
Which person naratted <B> and also the writer of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:narrated ?uri . <A> dbp:writers ?uri }
Which publisher of <A> is also the university for which <B> plays for ?,SELECT DISTINCT ?uri where { <A> dbo:publisher ?uri . <B> dbo:team ?uri }
Which publisher of <B> is also known for <A> ?,SELECT DISTINCT ?uri where { <B> dbo:publisher ?uri . <A> dbo:knownFor ?uri }
Which writer is famous for works written by <A>?,SELECT DISTINCT ?uri where { ?x dbp:writers <A> . ?uri dbo:notableWork ?x }
Which writer of <A> is also the author of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:writer ?uri . <B> dbo:author ?uri }
Which writer of <B> also extended the work of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:basedOn ?uri . <B> dbo:author ?uri }
Which writer of <B> is also the writer of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:writers ?uri . <A> dbp:author ?uri }
Which writer of <B> is also the writer of <A> ?,SELECT DISTINCT ?uri where { <B> dbo:writer ?uri . <A> dbp:writer ?uri }
Which writer of the <B> is also the writer of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:writers ?uri . <A> dbo:writer ?uri }
Who acted in the work written by <A>?,SELECT DISTINCT ?uri where { ?x dbp:writer <A> . ?x dbp:starring ?uri . ?x a dbo:Work }
Who are some authoritative persons on the matter of <A>?,SELECT DISTINCT ?uri where { <A> dbo:binomialAuthority ?uri }
Who are the local authority of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:localAuthority ?uri }
Who are the parents of writers born and bred in <A>?,SELECT DISTINCT ?uri where { ?x dbp:homeTown <A> . ?x dbo:parent ?uri . ?x a dbo:Writer }
Who are the people who influenced the writers of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:author ?x . ?x dbo:influenced ?uri }
Who are the writers of <A>?,SELECT DISTINCT ?uri where { <A> dbp:writer ?uri }
Who authored the work illustrated by <A>?,SELECT DISTINCT ?uri where { ?x dbo:illustrator <A> . ?x dbp:author ?uri }
Who authored the works published in the <A> Magazine?,SELECT DISTINCT ?uri where { ?x dbp:magazine <A> . ?x dbp:author ?uri }
Who has authored books published by the <A>?,SELECT DISTINCT ?uri where { ?x dbo:publisher <A> . ?x dbo:author ?uri . ?x a dbo:WrittenWork }
Who has written works found in the <A>?,SELECT DISTINCT ?uri where { ?x dbp:magazine <A> . ?x dbp:author ?uri }
Who influenced the author of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:writer ?x . ?x dbp:influences ?uri }
Who is renowned for <A> and poem of <B> ?,SELECT DISTINCT ?uri where { ?uri dbp:notableworks <A> . ?uri dbp:notableworks <B> }
Who is the author of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:author ?uri }
Who is the author of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:author ?uri }
Who is the author of <B> is also the author of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:author ?uri . <A> dbo:author ?uri }
Who is the authority of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:authority ?uri }
Who is the compiler of <B> whose prime minister is also <A> ?,SELECT DISTINCT ?uri where { <B> dbp:editor ?uri . <A> dbp:primeminister ?uri }
Who is the editor of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:editor ?uri }
Who is the father of <A> and is also a writer?,SELECT DISTINCT ?uri where { ?uri dbo:child <A> . ?uri a dbo:Writer }
Who is the publisher of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:publisher ?uri }
Who is the publisher of the comiccomma one of whose authors is <A> ?,SELECT DISTINCT ?uri where { ?x dbp:writers <A> . ?x dbp:publisher ?uri . ?x a dbo:Comic }
Who is the writer of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:writers ?uri }
Who is the writer of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:writer ?uri }
Who is the writer of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:writer ?uri }
Who is the writer of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:writer ?uri }
Who is the writer of the <A> and <B> ?,SELECT DISTINCT ?uri where { <A> dbo:writer ?uri . <B> dbo:writer ?uri }
Who is the writer with notable works like <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbo:notableWork <B> . ?uri dbo:notableWork <A> . ?uri a dbo:Writer }
Who owns the websites for which <A> writes?,SELECT DISTINCT ?uri where { ?x dbo:author <A> . ?x dbo:owner ?uri }
Who was the editor of the newspaper owned by the the <A>?,SELECT DISTINCT ?uri where { ?x dbp:owners <A> . ?x dbp:editor ?uri . ?x a dbo:Newspaper }
Who was the prime minister of <A> and also the editor of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:primeminister ?uri . <B> dbp:editor ?uri }
Who was the writer of the novel <A>?,SELECT DISTINCT ?uri where { ?uri dbp:notableworks <A> . ?uri a dbo:Writer }
Who wrote <A> ?,SELECT DISTINCT ?uri where { <A> dbo:author ?uri }
Who wrote <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbp:writer ?uri . <B> dbo:writer ?uri }
Who wrote <A>?,SELECT DISTINCT ?uri where { <A> dbo:author ?uri }
Who wrote <A>?,SELECT DISTINCT ?uri where { <A> dbo:musicBy ?uri }
Who wrote <A>?,SELECT DISTINCT ?uri where { <A> dbp:author ?uri }
Who wrote <A>?,SELECT DISTINCT ?uri where { <A> dbp:writer ?uri }
Who wrote <A>?,SELECT DISTINCT ?uri where { <A> dbo:writer ?uri }
Who wrote <A>?,SELECT DISTINCT ?uri where { ?uri dbo:notableWork <A> . ?uri a dbo:Writer }
Who wrote the play in which <A> is a character?,SELECT DISTINCT ?uri where { ?x dbp:characters <A> . ?x dbp:writer ?uri . ?x a dbo:Play }
Who wrote the play in which a character called <A> exists?,SELECT DISTINCT ?uri where { ?x dbp:characters <A> . ?x dbp:writer ?uri . ?x a dbo:Play }
Who wrote the subsequent work of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:subsequentWork ?x . ?x dbo:writer ?uri }
<A> did the music for what movies?,SELECT DISTINCT ?uri where { ?uri dbp:music <A> . ?uri a dbo:Film }
<A> has been recorded in which places?,SELECT DISTINCT ?uri where { ?x dbo:artist <A> . ?x dbo:recordedIn ?uri }
<A> has composed music for how many things?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:composer <A> }
<A> is a musical instrument played by which artists?,SELECT DISTINCT ?uri where { ?uri dbo:instrument <A> . ?uri a dbo:MusicalArtist }
<A> is in which band?,SELECT DISTINCT ?uri where { ?uri dbo:bandMember <A> }
<A> is the member of what band?,SELECT DISTINCT ?uri where { ?uri dbp:currentMembers <A> . ?uri a dbo:Band }
<A> makes songs in which languages?,SELECT DISTINCT ?uri where { ?x dbp:artist <A> . ?x dbp:language ?uri }
<A> singles are of which language?,SELECT DISTINCT ?uri where { ?x dbo:musicalBand <A> . ?x dbp:language ?uri . ?x a dbo:Single }
<A> was associated with which band?,SELECT DISTINCT ?uri where { ?uri dbo:associatedBand <A> }
<A> was composed by whom ?,SELECT DISTINCT ?uri where { <A> dbo:composer ?uri }
<A> wrote the musical extended from which book?,SELECT DISTINCT ?uri where { ?x dbo:author <A> . ?x dbo:basedOn ?uri . ?x a dbo:Musical }
<A>'s musicals has been adapted from how many things?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:music <A> . ?x dbo:basedOn ?uri }
<B> and <A> were originally composed by whom?,SELECT DISTINCT ?uri where { <B> dbo:composer ?uri . <A> dbo:composer ?uri }
Among which sitcoms in which theme music is composed by <B> is located in <A> ?,SELECT DISTINCT ?uri where { ?uri dbo:location <A> . ?uri dbp:themeMusicComposer <B> . ?uri a dbo:TelevisionShow }
Artists trained at <A> buried where?,SELECT DISTINCT ?uri where { ?x dbo:training <A> . ?x dbo:restingPlace ?uri . ?x a dbo:Artist }
Collaborators of <A> have composed music for which movies?,SELECT DISTINCT ?uri where { ?x dbp:associatedActs <A> . ?uri dbo:musicComposer ?x . ?uri a dbo:Film }
Count all the band members who are in Bands which have signed up with <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:label <A> . ?x dbo:bandMember ?uri }
Count all the shows whose music composers are in <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:associatedMusicalArtist <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
Count the band members of <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbo:bandMember ?uri . ?uri a dbo:Person }
Count the different genres of music made by <A> bands?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:hometown <A> . ?x dbo:genre ?uri . ?uri a dbo:MusicGenre }
Count the movies directed by <B> and music composer <A> ?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:music <A> . ?uri dbp:director <B> }
Count the number of artist whose pone of the field is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:field <A> . ?x dbo:field ?uri }
Count the number of artists in the <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbp:artist ?uri }
Count the number of artists who trained at the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:training <A> . ?uri a dbo:Artist }
Count the number of musical work which were sold by <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:label <A> . ?uri dbp:music ?x . ?uri a dbo:MusicalWork }
Did <A> do the theme song of <B>?,ASK where { <B> dbp:opentheme <A> }
Did <A> make <B>?,ASK where { <B> dbo:musicalArtist <A> }
Did <A> make the song <B>?,ASK where { <B> dbo:musicalBand <A> }
Did <B> do the cover of <A>?,ASK where { <A> dbo:coverArtist <B> }
Did <B> the lyrics of <A>?,ASK where { <A> dbp:lyrics <B> }
Does <A> play the <B>?,ASK where { <A> dbp:instrument <B> }
Does <B> play <A>?,ASK where { <B> dbp:instrument <A> }
Does <B> play the <A>?,ASK where { <B> dbo:instrument <A> }
For how many movies are there whose musicians home town is in <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:hometown <A> . ?uri dbp:music ?x . ?uri a dbo:Film }
For how many movies have the music composer composed musiccomma who have collaborated with <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:associatedMusicalArtist <A> . ?uri dbo:musicComposer ?x . ?uri a dbo:Film }
For which band did <A> perform in the past?,SELECT DISTINCT ?uri where { ?uri dbp:pastMembers <A> }
From how many works is the musical derivedcomma whose lyrics are written by <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:lyrics <A> . ?x dbo:basedOn ?uri }
From which genres of music did those genres emerge where <A> are important?,SELECT DISTINCT ?uri where { ?x dbp:instruments <A> . ?x dbo:stylisticOrigin ?uri . ?x a dbo:MusicGenre }
Give a list of all the labels that have <A> artists signed up with them?,SELECT DISTINCT ?uri where { ?x dbo:genre <A> . ?x dbo:recordLabel ?uri . ?x a dbo:MusicalArtist }
Give me a count of movies whose music composer is <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:musicComposer <A> . ?uri a dbo:Film }
Give me a count of musical artists collaborating with <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:associatedMusicalArtist <A> . ?uri a dbo:MusicalArtist }
Give me a count of musicians who play an instrument developed by <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:keyPeople <A> . ?uri dbo:instrument ?x . ?uri a dbo:MusicalArtist }
Give me a list of everyone who married the musicians signed up with <A>?,SELECT DISTINCT ?uri where { ?x dbp:label <A> . ?uri dbo:spouse ?x }
Give me the count of artist in the company whose Artist is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:artist <A> . ?x dbp:artist ?uri }
Give me the home town of all musical artists who uses <A> as instrument ?,SELECT DISTINCT ?uri where { ?x dbo:instrument <A> . ?x dbo:hometown ?uri . ?x a dbo:MusicalArtist }
Give me the total number of television shows whose theme music composer is <A> and created by  <B>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:themeMusicComposer <A> . ?uri dbp:creator <B> }
How many albums did the maker of <A> produce?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:artist <A> . ?x dbo:subsequentWork ?uri . ?uri a dbo:Album }
How many albums were released under the <A> label?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:label <A> . ?uri a dbo:Album }
How many artists are signed up with <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:label <A> }
How many artists have collaborated with famous <A> players?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:notableInstruments <A> . ?x dbo:associatedMusicalArtist ?uri . ?uri a dbo:Artist }
How many artists have their works in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:museum <A> . ?x dbp:artist ?uri . ?uri a dbo:Artist }
How many artists play as <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:instrument <A> . ?uri a dbo:Artist }
How many artists' works are in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:museum <A> . ?x dbp:artist ?uri . ?uri a dbo:Artist }
How many bands are based in <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:hometown <A> . ?uri a dbo:Band }
How many bands are signed up with <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:recordLabel <A> . ?uri a dbo:Band }
How many bands are signed up with labels which were founded in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:foundation <A> . ?uri dbp:label ?x . ?uri a dbo:Band }
How many bands began in <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:origin <A> . ?uri a dbo:Band }
How many bands collaborated with artists who signed up with <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:recordLabel <A> . ?x dbo:associatedMusicalArtist ?uri . ?uri a dbo:Band }
How many bands have members currently playing the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:notableInstruments <A> . ?uri dbp:currentMembers ?x . ?uri a dbo:Band }
How many different genres led to other genres where <A> are important?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:instruments <A> . ?x dbo:stylisticOrigin ?uri . ?uri a dbo:MusicGenre }
How many different songwriters have had their songs recorded in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:recordedIn <A> . ?x dbo:writer ?uri }
How many labels sign up <A> artists?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:genre <A> . ?x dbo:recordLabel ?uri }
How many movies have their music signed up with <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:recordLabel <A> . ?uri dbo:musicComposer ?x . ?uri a dbo:Film }
How many movies music composers are associated with <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:associatedActs <A> . ?uri dbo:musicComposer ?x . ?uri a dbo:Film }
How many other genere are there of the radio stations whose one of the genre  is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:programmeFormat <A> . ?x dbo:programmeFormat ?uri }
How many other people are in a band with <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:currentMembers <A> . ?x dbo:bandMember ?uri . ?uri a dbo:Person }
How many people are famous for the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:notableInstruments <A> }
How many people are in the band with <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:currentMembers <A> . ?x dbo:bandMember ?uri . ?uri a dbo:Person }
How many people have worked in the band one of whose current member is <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:currentMembers <A> . ?x dbo:bandMember ?uri . ?uri a dbo:Person }
How many record labels publish works of <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:genre <A> . ?x dbo:recordLabel ?uri }
How many sitcoms are there whose theme music is composed by a <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:hometown <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
How many theme musics have been composed by <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:themeMusicComposer <A> }
How many writers worked on the album <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:album <A> . ?x dbp:writer ?uri }
In how many places has <A> recorded their songs?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:producer <A> . ?x dbo:recordedIn ?uri }
In how many places was the album of <A> recorded?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:artist <A> . ?x dbo:recordedIn ?uri }
In what movies did <A> compose the music?,SELECT DISTINCT ?uri where { ?uri dbp:music <A> . ?uri a dbo:Film }
In which city was <A> performed live?,SELECT DISTINCT ?uri where { <A> dbp:recorded ?uri }
In which movies directed by <B> has <A> as music composer ?,SELECT DISTINCT ?uri where { ?uri dbo:musicComposer <A> . ?uri dbp:director <B> . ?uri a dbo:Film }
Is <A> a band member of <B>?,ASK where { <B> dbo:bandMember <A> }
Is <A> a band member of <B>?,ASK where { <B> dbo:bandMember <A> }
Is <A> associated with <B>?,ASK where { <B> dbo:associatedBand <A> }
Is <A> the band member of <B>?,ASK where { <B> dbo:bandMember <A> }
Is <A> the former band member of <B>?,ASK where { <B> dbo:formerBandMember <A> }
Is <A> the singer of <B>?,ASK where { <B> dbo:musicalArtist <A> }
Is <A> the superintendent of <B>?,ASK where { <B> dbp:superintendent <A> }
Is <A> the superintendent of <B>?,ASK where { <B> dbp:superintendent <A> }
Is <B> associated with <A>?,ASK where { <A> dbo:associatedBand <B> }
Is <B> by the musical band <A>?,ASK where { <B> dbo:musicalBand <A> }
Is <B> in <A>?,ASK where { <B> dbo:associatedBand <A> }
Is <B> in the <A> album?,ASK where { <B> dbo:album <A> }
is <B> in the <A> album?,ASK where { <B> dbo:album <A> }
Is <B> the band of <A>?,ASK where { <B> dbo:musicalBand <A> }
Is the song <A> belong in the <B>?,ASK where { <A> dbp:album <B> }
Is the song <B> from <A>?,ASK where { <B> dbp:fromAlbum <A> }
List all the artist of albums which have been produced by <A> ?,SELECT DISTINCT ?uri where { ?x dbp:producer <A> . ?x dbp:artist ?uri . ?x a dbo:Album }
List all the artist of the TV shows which has <A> as one of the artist ?,SELECT DISTINCT ?uri where { ?x dbp:artist <A> . ?x dbp:artist ?uri . ?x a dbo:TelevisionShow }
List all the awards won by the artist who has won <A> ?,SELECT DISTINCT ?uri where { ?x dbo:award <A> . ?x dbo:award ?uri }
List all the bands which have members of the band <A> in them?,SELECT DISTINCT ?uri where { <A> dbo:bandMember ?x . ?x dbo:associatedBand ?uri }
List all the collaborators of the artist which has collaborated with <A> ?,SELECT DISTINCT ?uri where { ?x dbo:associatedMusicalArtist <A> . ?x dbo:associatedMusicalArtist ?uri . ?x a dbo:Artist }
List all the movies whose music has been made up with someone under <A>?,SELECT DISTINCT ?uri where { ?x dbo:recordLabel <A> . ?uri dbp:music ?x . ?uri a dbo:Film }
List all the narrator of the albums which had <A> as one of the narrator ?,SELECT DISTINCT ?uri where { ?x dbp:narrated <A> . ?x dbp:narrated ?uri . ?x a dbo:Album }
List all the record label distributed by the distributor of <A> ?,SELECT DISTINCT ?uri where { ?x dbp:distributor <A> . ?x dbp:distributor ?uri . ?x a dbo:RecordLabel }
List down all the associcated musical artist of the artist of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:artist ?x . ?x dbo:associatedMusicalArtist ?uri }
List down all the bands to which the writers of <A> are associated?,SELECT DISTINCT ?uri where { <A> dbo:writer ?x . ?x dbo:associatedBand ?uri }
List down the associated musical artist of the writer of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:writer ?x . ?x dbo:associatedMusicalArtist ?uri }
List few musical artist whose notable instruments are <A> and  <B>?,SELECT DISTINCT ?uri where { ?uri dbp:notableInstruments <A> . ?uri dbo:instrument <B> . ?uri a dbo:MusicalArtist }
List some musicians associated with famous <A> players?,SELECT DISTINCT ?uri where { ?x dbp:notableInstruments <A> . ?x dbo:associatedMusicalArtist ?uri }
List some songwriters whose work has been recorded in <A>?,SELECT DISTINCT ?uri where { ?x dbo:recordedIn <A> . ?x dbp:writer ?uri . ?x a dbo:Work }
List the <A>'s movies which has music by <B>  ?,SELECT DISTINCT ?uri where { ?uri dbo:director <A> . ?uri dbp:music <B> . ?uri a dbo:Film }
List the <B> TV shows with theme music given by <A>?,SELECT DISTINCT ?uri where { ?uri dbp:genre <B> . ?uri dbp:themeMusicComposer <A> . ?uri a dbo:TelevisionShow }
List the associated musical artist of the current members of <A>?,SELECT DISTINCT ?uri where { <A> dbp:currentMembers ?x . ?x dbo:associatedMusicalArtist ?uri }
List the associates of bands which have a label by <A> ?,SELECT DISTINCT ?uri where { ?x dbo:recordLabel <A> . ?x dbp:associatedActs ?uri . ?x a dbo:Band }
List the authors of the musicals whose songwriter is <A>.,SELECT DISTINCT ?uri where { ?x dbo:musicBy <A> . ?x dbo:author ?uri . ?x a dbo:Musical }
List the home town of the bands whose label is <A> ?,SELECT DISTINCT ?uri where { ?x dbp:label <A> . ?x dbo:hometown ?uri . ?x a dbo:Band }
List the judges of <B> which is also the artist of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:judges ?uri . <A> dbp:artist ?uri }
List the members of <A>?,SELECT DISTINCT ?uri where { <A> dbo:bandMember ?uri }
List the movie whose music was given by <A> and distributed by <B>?,SELECT DISTINCT ?uri where { ?uri dbo:musicComposer <A> . ?uri dbo:distributor <B> . ?uri a dbo:Film }
List the movies edited by <A> in which music was composed by <B> ?,SELECT DISTINCT ?uri where { ?uri dbp:music <B> . ?uri dbp:editing <A> . ?uri a dbo:Film }
